2018-04-10 01:33:16,212 [   4523]   INFO - .history.utils.LocalHistoryLog - FS has been rebuild, rebuilding local history... 
2018-04-10 01:33:16,421 [   4732]   INFO - .openapi.application.Preloader - Finished preloading com.intellij.ide.ui.OptionsTopHitProvider$Activity@29a81d36 
2018-04-10 01:33:16,513 [   4824]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2018-04-10 01:33:16,530 [   4841]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63344 
2018-04-10 01:33:16,602 [   4913]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2018-04-10 01:33:16,822 [   5133]   INFO - il.indexing.FileBasedIndexImpl - Index exts enumerated:181, number of extensions:44 
2018-04-10 01:33:16,826 [   5137]   INFO - il.indexing.FileBasedIndexImpl - Index scheduled:3 
2018-04-10 01:33:16,854 [   5165]   INFO - tellij.psi.stubs.StubIndexImpl - All stub exts enumerated:26, number of extensions:49 
2018-04-10 01:33:16,855 [   5166]   INFO - tellij.psi.stubs.StubIndexImpl - stub exts update scheduled:0 
2018-04-10 01:33:17,468 [   5779]   INFO - ij.psi.stubs.StubUpdatingIndex - Following new file types will be indexed:KJSM,HTML,XML,Kotlin,Groovy,JAVA,Properties,kotlin_builtins,CLASS 
2018-04-10 01:33:17,490 [   5801]   INFO - plication.impl.ApplicationImpl - 89 application components initialized in 3419ms 
2018-04-10 01:33:17,523 [   5834]   INFO - .intellij.idea.IdeaApplication - App initialization took 6559 ms 
2018-04-10 01:33:17,524 [   5835]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.kotlin loaded 600 classes 
2018-04-10 01:33:17,524 [   5835]   INFO - llij.ide.plugins.PluginManager - org.intellij.groovy loaded 177 classes 
2018-04-10 01:33:17,525 [   5836]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.android loaded 147 classes 
2018-04-10 01:33:17,525 [   5836]   INFO - llij.ide.plugins.PluginManager - CVS loaded 42 classes 
2018-04-10 01:33:17,525 [   5836]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.maven loaded 41 classes 
2018-04-10 01:33:17,525 [   5836]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.settingsRepository loaded 31 classes 
2018-04-10 01:33:17,525 [   5836]   INFO - llij.ide.plugins.PluginManager - com.intellij.properties loaded 28 classes 
2018-04-10 01:33:17,525 [   5836]   INFO - llij.ide.plugins.PluginManager - com.intellij.uiDesigner loaded 26 classes 
2018-04-10 01:33:17,525 [   5836]   INFO - llij.ide.plugins.PluginManager - Git4Idea loaded 23 classes 
2018-04-10 01:33:17,525 [   5836]   INFO - llij.ide.plugins.PluginManager - com.intellij.tasks loaded 22 classes 
2018-04-10 01:33:17,525 [   5836]   INFO - llij.ide.plugins.PluginManager - hg4idea loaded 21 classes 
2018-04-10 01:33:17,525 [   5836]   INFO - llij.ide.plugins.PluginManager - Subversion loaded 19 classes 
2018-04-10 01:33:17,525 [   5836]   INFO - llij.ide.plugins.PluginManager - XPathView loaded 14 classes 
2018-04-10 01:33:17,525 [   5836]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.github loaded 14 classes 
2018-04-10 01:33:17,525 [   5836]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.yaml loaded 13 classes 
2018-04-10 01:33:17,525 [   5836]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.javaFX loaded 11 classes 
2018-04-10 01:33:17,525 [   5836]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.gradle loaded 10 classes 
2018-04-10 01:33:17,525 [   5836]   INFO - llij.ide.plugins.PluginManager - AntSupport loaded 9 classes 
2018-04-10 01:33:17,525 [   5836]   INFO - llij.ide.plugins.PluginManager - org.gdlplugin loaded 8 classes 
2018-04-10 01:33:17,525 [   5836]   INFO - llij.ide.plugins.PluginManager - DevKit loaded 6 classes 
2018-04-10 01:33:17,526 [   5837]   INFO - llij.ide.plugins.PluginManager - com.android.tools.idea.smali loaded 5 classes 
2018-04-10 01:33:17,526 [   5837]   INFO - llij.ide.plugins.PluginManager - com.intellij.copyright loaded 3 classes 
2018-04-10 01:33:17,526 [   5837]   INFO - llij.ide.plugins.PluginManager - ByteCodeViewer loaded 2 classes 
2018-04-10 01:33:17,526 [   5837]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.eclipse loaded 2 classes 
2018-04-10 01:33:17,526 [   5837]   INFO - llij.ide.plugins.PluginManager - Coverage loaded 1 classes 
2018-04-10 01:33:17,930 [   6241]   INFO - pi.util.registry.RegistryValue - Registry value 'java.completion.argument.hints' has changed to 'false" 
2018-04-10 01:33:17,930 [   6241]   INFO - pi.util.registry.RegistryValue - Registry value 'java.completion.argument.hints.internal' has changed to 'false" 
2018-04-10 01:33:17,957 [   6268]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2018-04-10 01:33:18,264 [   6575]   INFO - pl$FileIndexDataInitialization - Initialization done:1438 
2018-04-10 01:33:18,428 [   6739]   INFO - j.ide.ui.OptionsTopHitProvider - 582 ms spent to cache options in application 
2018-04-10 01:33:18,743 [   7054]   INFO - exImpl$StubIndexInitialization - Initialization done:478 
2018-04-10 01:33:18,773 [   7084]   INFO - .openapi.application.Preloader - Finished preloading com.intellij.openapi.actionSystem.impl.ActionPreloader@34297027 
2018-04-10 01:33:19,782 [   8093]   INFO - .openapi.application.Preloader - Finished preloading com.intellij.ide.ui.search.SearchableOptionPreloader@507e5a02 
2018-04-10 01:33:19,813 [   8124]   INFO - ellij.project.impl.ProjectImpl - 20 project components initialized in 186 ms 
2018-04-10 01:33:19,976 [   8287]   INFO - .openapi.application.Preloader - Finished preloading com.intellij.codeInsight.completion.CompletionPreloader@7e72ec57 
2018-04-10 01:33:19,982 [   8293]   INFO - .openapi.application.Preloader - Finished preloading com.intellij.ide.actions.GotoClassPresentationUpdater@64f1f8df 
2018-04-10 01:33:33,184 [  21495]   INFO - ellij.project.impl.ProjectImpl - 154 project components initialized in 1256 ms 
2018-04-10 01:33:33,266 [  21577]   INFO - le.impl.ModuleManagerComponent - 1 module(s) loaded in 81 ms 
2018-04-10 01:33:33,360 [  21671]   INFO - j.ide.script.IdeStartupScripts - 0 startup script(s) found 
